"Julianday","pH.A","Temp.A","Sal.A","Ox.A","pH.B","Temp.B","Sal.B","Ox.B","Temp.AF","Temp.BF"
157.970833333333,8,19.8,37.7,8.4,8.22,23.7,36.8,0,23.7,21.2
157.974305555556,8,19.8,37.7,8.4,8.22,23.7,36.9,0,23.7,21.2
157.977777777778,8,19.8,37.7,8.41,8.22,23.7,36.9,0,23.7,21.2
157.98125,8,19.8,37.7,8.41,8.22,23.7,36.9,0,23.7,21.4
157.984722222222,8,19.9,37.7,8.41,8.22,23.7,36.9,0,23.7,21.4
157.988194444444,8,19.9,37.6,8.41,8.22,23.8,36.9,0,23.7,21.4
157.991666666667,8,19.9,37.7,8.4,8.21,23.8,36.9,0,23.7,21.4
157.995138888889,8,19.9,37.7,8.42,8.22,23.8,36.9,0,23.7,21.4
157.998611111111,8,20,37.7,8.42,8.21,23.8,37,0,23.7,21.4
158.002083333333,8,20,37.6,8.45,8.21,23.8,37,0,23.7,21.4
158.005555555556,8,20,37.6,8.45,8.21,23.8,36.9,0,23.7,21.4
158.009027777778,8,20,37.7,8.43,8.21,23.8,36.9,0,23.7,21.6
158.0125,8,20.1,37.7,8.44,8.22,23.8,37,0,23.7,21.6
158.015972222222,8,20.1,37.7,8.44,8.21,23.8,36.9,0,23.9,21.6
158.019444444444,7.99,20.1,37.6,8.43,8.22,23.8,36.9,0,23.9,21.6
158.022916666667,7.99,20.1,37.6,8.41,8.22,23.8,36.9,0,23.9,21.6
158.026388888889,7.99,20.1,37.6,8.41,8.22,23.8,36.8,0,23.9,21.6
158.029861111111,7.99,20.1,37.7,8.41,8.21,23.8,36.8,0,23.9,21.6
158.033333333333,7.99,20.2,37.6,8.41,8.22,23.9,36.9,0,23.9,21.6
158.036805555556,7.99,20.2,37.6,8.41,8.22,23.9,36.9,0,23.9,21.6
158.040277777778,7.99,20.2,37.6,8.42,8.21,23.9,36.9,0,23.9,21.7
158.04375,7.99,20.2,37.7,8.43,8.21,23.9,36.9,0,23.9,21.7
158.047222222222,7.99,20.3,37.6,8.43,8.22,23.9,36.9,0,23.9,21.7
158.050694444444,7.99,20.3,37.6,8.44,8.21,23.9,36.9,0,23.9,21.7
158.054166666667,7.99,20.3,37.6,8.44,8.22,23.9,36.9,0,23.9,21.7
158.057638888889,7.99,20.3,37.6,8.46,8.21,23.9,37,0,23.9,21.7
158.061111111111,7.99,20.3,37.6,8.44,8.22,23.9,36.9,0,23.9,21.7
158.064583333333,7.99,20.4,37.6,8.44,8.22,23.9,37,0,23.9,21.7
158.068055555556,7.99,20.4,37.6,8.41,8.22,23.9,36.9,0,23.9,21.7
158.071527777778,7.99,20.4,37.6,8.45,8.21,23.9,36.9,0,23.9,21.7
158.075,7.99,20.4,37.6,8.43,8.22,23.9,36.9,0,23.9,21.9
158.078472222222,7.99,20.4,37.6,8.42,8.21,23.9,36.9,0,23.9,21.9
158.081944444444,7.99,20.4,37.6,8.42,8.22,23.9,36.9,0,23.9,21.9
158.085416666667,8,18.9,37.8,8.22,8.21,23.9,36.8,0,23.9,21.9
158.088888888889,8.01,18.5,37.9,8.07,8.21,23.9,36.9,0,23.9,21.7
158.092361111111,8.01,18.4,37.9,8.04,8.22,24,36.9,0,23.9,21.7
158.095833333333,8.01,18.3,37.9,8.02,8.21,24,36.8,0,23.9,21.7
158.099305555556,8.01,18.2,37.9,8,8.21,24,36.9,0,23.9,21.6
158.102777777778,8.01,18.1,37.9,7.98,8.21,24,36.9,0,23.9,21.6
158.10625,8.01,18.1,37.9,7.97,8.21,24,36.9,0,23.9,21.6
158.109722222222,8.01,18,38,7.94,8.21,24,36.9,0,23.9,21.4
158.113194444444,8.01,18,38,7.95,8.21,24,36.9,0,24.1,21.4
158.116666666667,8.01,17.9,38,7.93,8.21,24,36.9,0,24.1,21.4
158.120138888889,8.01,17.9,38,7.93,8.21,24,37,0,24.1,21.2
158.123611111111,8.01,17.8,38,7.93,8.21,24,36.9,0,24.1,21.2
158.127083333333,8.01,17.8,38,7.91,8.2,24,36.9,0,24.1,21.2
158.130555555556,8.01,17.7,38,7.91,8.21,24.1,36.8,0,24.1,21.2
158.134027777778,8.01,17.7,38,7.91,8.21,24.1,36.8,0,24.1,21
158.1375,8.01,17.6,38,7.91,8.21,24.1,36.9,0,24.1,21
158.140972222222,8.01,17.6,38,7.91,8.21,24.1,36.9,0,24.1,21
158.144444444444,8.01,17.6,38,7.91,8.2,24.1,36.9,0,24.1,20.8
158.147916666667,8.02,17.5,38,7.89,8.2,24.1,36.8,0,24.1,20.8
158.151388888889,8.02,17.4,38.1,7.87,8.21,24.1,36.9,0,24.1,20.8
158.154861111111,8.02,17.4,38,7.87,8.2,24.1,36.9,0,24.1,20.8
158.158333333333,8.02,17.4,38,7.88,8.2,24.2,36.9,0,24.1,20.6
158.161805555556,8.02,17.3,38.1,7.87,8.2,24.2,36.9,0,24.1,20.6
158.165277777778,8.02,17.3,38,7.87,8.21,24.2,36.8,0,24.1,20.6
158.16875,8.02,17.2,38.1,7.88,8.2,24.2,36.9,0,24.1,20.6
158.172222222222,8.02,17.8,38.1,7.93,8.21,24.2,36.8,0,24.3,20.6
158.175694444444,8,19.1,37.8,8.16,8.21,24.2,37,0,24.3,20.6
158.179166666667,8,19.2,37.8,8.21,8.21,24.2,37,0,24.3,20.6
158.182638888889,8,19.2,37.8,8.24,8.21,24.2,36.8,0,24.3,20.6
158.186111111111,8,19.2,37.7,8.27,8.2,24.2,36.9,0,24.3,20.6
158.189583333333,8,19.2,37.8,8.26,8.21,24.2,36.8,0,24.3,20.6
158.193055555556,8,19.2,37.8,8.25,8.21,24.2,36.9,0,24.3,20.6
158.196527777778,8,19.3,37.8,8.26,8.21,24.2,36.8,0,24.3,20.6
158.2,8,19.3,37.7,8.29,8.21,24.2,36.8,0,24.3,20.8
158.203472222222,8,19.3,37.8,8.31,8.21,24.2,36.8,0,24.3,20.8
158.206944444444,8,19.3,37.8,8.28,8.21,24.2,36.8,0,24.3,20.8
158.210416666667,8,19.4,37.8,8.3,8.21,24.2,36.8,0,24.3,20.8
158.213888888889,8,19.4,37.7,8.3,8.21,24.2,36.9,0,24.3,20.8
158.217361111111,8,19.4,37.7,8.3,8.21,24.2,36.9,0,24.3,20.8
158.220833333333,8,19.4,37.7,8.32,8.2,24.2,36.8,0,24.3,20.8
158.224305555556,8,19.4,37.8,8.33,8.21,24.2,36.9,0,24.3,20.8
158.227777777778,8,19.5,37.8,8.32,8.2,24.2,36.8,0,24.3,21
158.23125,8,19.5,37.7,8.32,8.21,24.2,36.8,0,24.1,21
158.234722222222,8,19.5,37.7,8.32,8.2,24.2,36.9,0,24.3,21
158.238194444444,8,19.5,37.7,8.33,8.21,24.2,36.8,0,24.3,21
158.241666666667,8,19.5,37.7,8.34,8.2,24.2,36.9,0,24.3,21
158.245138888889,8,19.6,37.8,8.36,8.2,24.2,36.9,0,24.3,21
158.248611111111,8,19.6,37.7,8.34,8.2,24.2,36.9,0,24.1,21
158.252083333333,8,19.6,37.7,8.35,8.21,24.2,36.8,0,24.1,21
158.255555555556,8,19.6,37.7,8.34,8.2,24.2,36.9,0,24.1,21
158.259027777778,8,19.6,37.7,8.34,8.21,24.2,36.9,0,24.3,21
158.2625,8,19.7,37.7,8.36,8.2,24.2,37,0,24.3,21.2
158.265972222222,8,19.7,37.7,8.32,8.2,24.2,36.8,0,24.3,21.2
158.269444444444,8,19.7,37.7,8.34,8.2,24.2,37,0,24.1,21.2
158.272916666667,8,19.7,37.7,8.37,8.2,24.2,36.8,0,24.3,21.2
158.276388888889,8,19.7,37.7,8.38,8.2,24.2,36.8,0,24.1,21.2
158.279861111111,8,19.7,37.7,8.37,8.2,24.2,36.8,0,24.3,21.2
158.283333333333,8,19.8,37.7,8.36,8.21,24.2,36.9,0,24.1,21.2
158.286805555556,8,19.8,37.7,8.36,8.2,24.2,36.9,0,24.3,21.2
158.290277777778,8,19.8,37.7,8.35,8.2,24.2,36.9,0,24.1,21.2
158.29375,8,19.8,37.7,8.38,8.2,24.2,37,0,24.3,21.4
158.297222222222,8,19.9,37.7,8.38,8.2,24.2,36.8,0,24.3,21.4
158.300694444444,8,19.9,37.7,8.37,8.21,24.2,36.8,0,24.1,21.4
158.304166666667,8,19.9,37.7,8.37,8.2,24.2,36.8,0,24.3,21.4
158.307638888889,8,19.9,37.7,8.37,8.21,24.2,36.9,0,24.3,21.4
158.311111111111,8,19.9,37.7,8.39,8.2,24.2,36.8,0,24.3,21.4
158.314583333333,8,19.9,37.7,8.41,8.21,24.2,36.8,0,24.3,21.4
158.314583333333,7.98,19.2,37.8,8.4,8.21,23.7,37,0,24.3,21.4
158.318055555556,8,20,37.6,8.4,8.21,24.2,36.8,0,24.3,21.4
158.318055555556,7.98,19.2,37.8,8.38,8.21,23.7,37,0,24.3,21.4
158.321527777778,7.99,20,37.6,8.38,8.2,24.2,36.9,0,24.3,21.4
158.321527777778,7.98,19.3,37.8,8.4,8.21,23.7,37,0,24.3,21.4
158.325,7.99,20,37.7,8.38,8.21,24.2,36.8,0,24.3,21.4
158.325,7.98,19.3,37.8,8.4,8.21,23.7,36.9,0,24.3,21.4
158.328472222222,7.99,20,37.7,8.4,8.2,24.2,36.9,0,24.3,21.6
158.328472222222,7.98,19.3,37.8,8.4,8.21,23.7,36.9,0,24.3,21.6
158.331944444444,7.99,20,37.7,8.39,8.21,24.2,36.9,0,24.3,21.6
158.331944444444,7.98,19.3,37.8,8.42,8.21,23.7,36.9,0,24.3,21.6
158.335416666667,7.98,19.4,37.8,8.43,8.21,23.7,36.9,0,24.3,21.6
158.335416666667,7.99,20.1,37.7,8.46,8.2,24.2,36.9,0,24.3,21.6
158.338888888889,7.98,19.4,37.8,8.42,8.22,23.7,36.9,0,24.3,21.6
158.338888888889,7.99,20.1,37.6,8.42,8.21,24.2,36.9,0,24.3,21.6
158.342361111111,7.98,19.4,37.8,8.42,8.21,23.8,36.9,0,24.3,21.6
158.342361111111,7.99,20.1,37.6,8.42,8.21,24.2,36.8,0,24.3,21.6
158.345833333333,7.98,19.4,37.8,8.42,8.21,23.8,36.9,0,24.3,21.6
158.345833333333,7.99,20.1,37.7,8.39,8.21,24.2,36.9,0,24.3,21.6
158.349305555556,7.98,19.5,37.8,8.43,8.21,23.7,36.9,0,24.3,21.6
158.349305555556,7.99,20.1,37.7,8.43,8.2,24.2,36.9,0,24.3,21.6
158.352777777778,7.98,19.5,37.8,8.42,8.21,23.8,37,0,24.3,21.6
158.352777777778,7.99,20.2,37.7,8.43,8.2,24.2,36.9,0,24.3,21.6
158.35625,7.98,19.5,37.7,8.42,8.21,23.8,36.9,0,24.3,21.6
158.35625,7.99,20.2,37.6,8.44,8.2,24.2,36.8,0,24.3,21.6
158.359722222222,7.99,20.2,37.6,8.43,8.2,24.2,36.9,0,24.3,21.6
158.359722222222,7.98,19.5,37.8,8.42,8.21,23.8,36.9,0,24.3,21.6
158.363194444444,7.98,19.6,37.8,8.4,8.21,23.8,37,0,24.3,21.6
158.363194444444,7.99,20.2,37.7,8.44,8.2,24.2,36.9,0,24.3,21.6
158.366666666667,7.98,19.6,37.7,8.4,8.21,23.8,37,0,24.3,21.7
158.366666666667,7.99,20.2,37.7,8.43,8.21,24.2,36.9,0,24.3,21.7
158.370138888889,7.98,19.6,37.7,8.4,8.21,23.8,36.9,0,24.3,21.7
158.370138888889,7.99,20.2,37.7,8.44,8.2,24.2,36.9,0,24.3,21.7
158.373611111111,7.99,20.3,37.6,8.45,8.2,24.2,36.9,0,24.3,21.7
158.373611111111,7.98,19.6,37.7,8.4,8.21,23.8,37,0,24.3,21.7
158.377083333333,7.98,19.6,37.8,8.4,8.21,23.8,37,0,24.3,21.7
158.377083333333,7.99,20.3,37.6,8.44,8.2,24.2,36.9,0,24.3,21.7
158.380555555556,7.98,19.7,37.7,8.4,8.21,23.8,36.9,0,24.3,21.7
158.380555555556,7.99,20.3,37.6,8.45,8.2,24.2,36.9,0,24.3,21.7
158.384027777778,7.98,19.7,37.7,8.42,8.21,23.8,36.9,0,24.3,21.7
158.384027777778,7.99,20.3,37.7,8.41,8.2,24.2,36.9,0,24.3,21.7
158.3875,7.98,19.7,37.7,8.41,8.21,23.8,36.9,0,24.3,21.7
158.3875,7.99,20.3,37.7,8.43,8.2,24.2,36.9,0,24.3,21.7
158.390972222222,7.98,19.7,37.7,8.41,8.21,23.8,36.9,0,24.3,21.7
158.390972222222,7.99,20.3,37.7,8.42,8.2,24.2,36.9,0,24.3,21.7
158.394444444444,7.98,19.8,37.7,8.4,8.21,23.8,36.9,0,24.3,21.7
158.394444444444,7.99,20.4,37.6,8.43,8.2,24.2,36.9,0,24.3,21.7
158.397916666667,7.98,19.8,37.7,8.41,8.21,23.8,36.9,0,24.3,21.7
158.397916666667,7.99,20.4,37.6,8.44,8.2,24.2,36.9,0,24.3,21.7
158.401388888889,7.98,19.8,37.7,8.44,8.2,23.8,36.9,0,24.3,21.7
158.401388888889,7.99,20.4,37.6,8.45,8.2,24.2,36.9,0,24.3,21.7
158.404861111111,7.99,20.4,37.6,8.45,8.2,24.2,36.9,0,24.3,21.9
158.404861111111,7.98,19.8,37.7,8.41,8.21,23.8,36.9,0,24.3,21.9
158.408333333333,7.98,19.8,37.7,8.41,8.2,23.8,37,0,24.3,21.9
158.408333333333,7.99,19.3,37.7,8.32,8.2,24.2,36.9,0,24.3,21.9
158.411805555556,7.98,19.9,37.7,8.4,8.21,23.9,36.9,0,24.3,21.7
158.411805555556,8,18.6,37.9,8.14,8.2,24.2,36.9,0,24.3,21.7
158.415277777778,7.98,19.9,37.7,8.4,8.21,23.9,36.9,0,24.3,21.7
158.415277777778,8.01,18.4,37.9,8.08,8.2,24.2,36.9,0,24.3,21.7
158.41875,8.01,18.3,37.9,8.05,8.2,24.3,36.9,0,24.3,21.7
158.41875,7.98,19.9,37.7,8.39,8.2,23.9,37,0,24.3,21.7
158.422222222222,7.98,19.9,37.7,8.4,8.21,23.9,37,0,24.3,21.6
158.422222222222,8.01,18.2,38,8.03,8.2,24.3,37,0,24.3,21.6
158.425694444444,7.98,19.9,37.7,8.41,8.21,23.9,37,0,24.3,21.6
158.425694444444,8.01,18.2,38,8.01,8.2,24.3,36.9,0,24.3,21.6
158.429166666667,7.99,18.3,37.9,8.17,8.2,23.9,37,0,24.3,21.6
158.429166666667,8.01,18.1,37.9,8.02,8.2,24.3,36.9,0,24.3,21.6
158.432638888889,7.99,18,38,8.05,8.21,23.9,37,0,24.3,21.4
158.432638888889,8.01,18.1,38,8.02,8.19,24.3,36.9,0,24.3,21.4
158.436111111111,7.99,17.9,38,8.03,8.2,23.9,37,0,24.3,21.4
158.436111111111,8.01,18,38,8,8.19,24.3,36.9,0,24.3,21.4
158.439583333333,7.99,17.8,38,8.01,8.21,23.9,36.9,0,24.3,21.4
158.439583333333,8.01,18,38,8.01,8.2,24.3,36.9,0,24.3,21.4
158.443055555556,7.99,17.8,38,8,8.2,23.9,36.9,0,24.3,21.4
158.443055555556,8.01,17.9,38,8,8.2,24.3,36.8,0,24.3,21.4
158.446527777778,7.99,17.8,38,8,8.2,24,36.9,0,24.3,21.2
158.446527777778,8.01,17.9,38,7.98,8.19,24.3,36.9,0,24.3,21.2
158.45,8.01,17.8,38,7.97,8.2,24.3,36.9,0,24.3,21.2
158.45,7.99,17.7,38,8,8.2,24,37,0,24.3,21.2
158.453472222222,7.99,17.7,38,8,8.2,24,37,0,24.5,21.2
158.453472222222,8.01,17.8,38,7.98,8.19,24.4,36.9,0,24.5,21.2
158.456944444444,7.99,17.6,38,8,8.2,24,37,0,24.5,21.2
158.456944444444,8.01,17.8,38,7.98,8.2,24.4,36.9,0,24.5,21.2
158.460416666667,7.99,17.6,38.1,7.96,8.2,24,37,0,24.5,21
158.460416666667,8.01,17.7,38.1,7.97,8.19,24.4,36.9,0,24.5,21
158.463888888889,8.01,17.7,38,7.94,8.2,24.4,36.9,0,24.5,21
158.463888888889,7.99,17.6,38,7.96,8.2,24,36.9,0,24.5,21
158.467361111111,8.01,17.6,38.1,7.95,8.19,24.4,37,0,24.5,21
158.467361111111,7.99,17.5,38.1,7.94,8.2,24,36.9,0,24.5,21
158.470833333333,8.01,17.6,38.1,7.95,8.2,24.4,36.8,0,24.5,21
158.470833333333,7.99,17.5,38.1,7.94,8.2,24,36.9,0,24.5,21
158.474305555556,8.01,17.5,38.1,7.95,8.2,24.4,36.8,0,24.5,20.8
158.474305555556,7.99,17.4,38.1,7.95,8.2,24.1,36.9,0,24.5,20.8
158.477777777778,7.99,17.4,38.1,7.95,8.2,24.1,36.9,0,24.5,20.8
158.477777777778,8.01,17.5,38.1,7.96,8.2,24.4,36.9,0,24.5,20.8
158.48125,7.99,17.4,38.1,7.95,8.2,24.1,36.9,0,24.5,20.8
158.48125,8.01,17.4,38,7.95,8.2,24.5,36.8,0,24.5,20.8
158.484722222222,7.99,17.3,38.1,7.96,8.2,24.2,37,0,24.5,20.6
158.484722222222,8.01,17.4,38.1,7.94,8.2,24.5,36.9,0,24.5,20.6
158.488194444444,8.01,17.4,38,7.91,8.2,24.5,36.9,0,24.5,20.6
158.488194444444,7.99,17.3,38.1,7.94,8.19,24.2,37,0,24.5,20.6
158.491666666667,8.01,17.3,38.1,7.9,8.2,24.5,36.9,0,24.5,20.6
158.491666666667,7.99,17.2,38.1,7.92,8.2,24.2,37,0,24.5,20.6
158.495138888889,7.99,17.2,38.1,7.94,8.2,24.2,36.9,0,24.5,20.6
158.495138888889,8.01,17.3,38.1,7.91,8.2,24.5,37,0,24.5,20.6
158.498611111111,7.99,17.2,38.1,7.92,8.2,24.2,36.9,0,24.5,20.6
158.498611111111,8.01,17.3,38.1,7.91,8.2,24.5,36.9,0,24.5,20.6
158.502083333333,8.01,17.2,38.1,7.89,8.19,24.5,36.9,0,24.5,20.4
158.502083333333,7.99,17.2,38.1,7.94,8.19,24.2,36.9,0,24.5,20.4
158.505555555556,8.01,17.2,38.1,7.92,8.2,24.5,37,0,24.5,20.4
158.505555555556,7.99,17.1,38.1,7.94,8.2,24.2,36.9,0,24.5,20.4
158.509027777778,8.01,17.1,38.2,7.9,8.2,24.6,36.9,0,24.5,20.4
158.509027777778,7.99,17.1,38.1,7.93,8.19,24.2,36.9,0,24.5,20.4
158.5125,7.99,17,38.2,7.93,8.2,24.3,36.9,0,24.7,20.4
158.5125,8.01,17.1,38.2,7.9,8.2,24.6,36.9,0,24.7,20.4
158.515972222222,8.01,17.1,38.2,7.89,8.2,24.4,36.9,0,24.7,20.2
158.515972222222,7.99,17.1,38.2,7.91,8.2,24.3,36.9,0,24.7,20.2
158.519444444444,8.01,17.1,38.1,7.91,8.21,22.9,37,0,24.7,20.2
158.519444444444,7.99,17,38.2,7.9,8.2,24.3,36.9,0,24.7,20.2
158.522916666667,8.01,17.1,38.1,7.91,8.22,22.7,37.1,0,24.5,20.2
158.522916666667,7.99,17,38.2,7.92,8.2,24.3,36.9,0,24.5,20.2
158.526388888889,7.99,16.9,38.2,7.92,8.19,24.3,36.9,0,24.3,20.2
158.526388888889,8.01,17.1,38.1,7.91,8.22,22.5,37,0,24.3,20.2
158.529861111111,7.99,16.9,38.2,7.93,8.2,24.3,36.9,0,24.3,20.2
158.529861111111,8.01,17.1,38.1,7.91,8.22,22.4,37.1,0,24.3,20.2
158.533333333333,8.01,17.1,38.1,7.91,8.22,22.4,37.1,0,24.1,20.2
158.533333333333,8,16.9,38.2,7.91,8.2,24.4,36.9,0,24.1,20.2
158.536805555556,8.01,17.1,38.1,7.92,8.22,22.4,37,0,24.1,20.2
158.536805555556,7.99,16.9,38.2,7.92,8.19,24.4,37,0,24.1,20.2
158.540277777778,7.99,16.8,38.2,7.92,8.19,24.4,37,0,24.1,20.2
158.540277777778,8.01,17,38.2,7.93,8.22,22.3,37.1,0,24.1,20.2
158.54375,7.99,16.8,38.2,7.92,8.2,24.4,36.8,0,23.9,20.2
158.54375,8.01,17.1,38.1,7.91,8.22,22.2,37,0,23.9,20.2
158.547222222222,8.01,17,38.1,7.91,8.22,22.2,37.1,0,23.9,20.2
158.547222222222,7.99,16.8,38.2,7.92,8.2,24.4,36.9,0,23.9,20.2
158.550694444444,8.01,17,38.1,7.92,8.22,22.1,37.1,0,23.9,20.2
158.550694444444,7.99,17.6,38.2,7.98,8.19,24.5,36.9,0,23.9,20.2
158.554166666667,8.01,17,38.1,7.91,8.21,22.1,37.1,0,23.7,20.2
158.554166666667,7.98,18.6,37.9,8.21,8.2,24.5,36.8,0,23.7,20.2
158.557638888889,7.98,18.7,37.9,8.25,8.2,24.5,36.9,0,23.7,20
158.557638888889,8.01,17,38.1,7.9,8.22,22,37.1,0,23.7,20
158.561111111111,8.01,17,38.1,7.91,8.22,22,37,0,23.7,20
158.561111111111,7.98,18.7,37.9,8.3,8.19,24.5,36.9,0,23.7,20
158.564583333333,8.01,17,38.1,7.9,8.23,21.9,37.1,0,23.5,20
158.564583333333,7.98,18.7,37.8,8.31,8.2,24.5,36.9,0,23.5,20
158.568055555556,8.01,17,38.1,7.91,8.22,21.8,37.1,0,23.5,20
158.568055555556,7.98,18.8,37.9,8.32,8.2,24.5,36.9,0,23.5,20
158.571527777778,7.98,18.8,37.9,8.34,8.2,24.5,36.9,0,23.5,20
158.571527777778,8.01,17,38.1,7.9,8.22,21.8,37.1,0,23.5,20
158.575,7.98,18.8,37.8,8.36,8.2,24.5,36.9,0,23.3,20
158.575,8.01,17,38.1,7.88,8.23,21.7,37.1,0,23.3,20
158.578472222222,8.01,17,38.1,7.9,8.22,21.7,37.1,0,23.3,20
158.578472222222,7.98,18.8,37.9,8.36,8.2,24.5,36.9,0,23.3,20
158.581944444444,8,17,38.2,7.89,8.23,21.6,37.1,0,23.3,20
158.581944444444,7.98,18.9,37.8,8.35,8.19,24.5,37,0,23.3,20
158.585416666667,7.98,18.9,37.8,8.37,8.2,24.5,37,0,23.1,20
158.585416666667,8,17,38.2,7.89,8.23,21.6,37.2,0,23.1,20
158.588888888889,7.98,19,37.8,8.38,8.2,24.5,37,0,23.1,20
158.588888888889,8,17,38.2,7.89,8.22,21.5,37.1,0,23.1,20
158.592361111111,8,17,38.2,7.92,8.23,21.5,37.1,0,23.1,20
158.592361111111,7.98,19,37.9,8.37,8.2,24.6,36.8,0,23.1,20
158.595833333333,8,16.9,38.2,7.91,8.22,21.4,37.2,0,22.9,20
158.595833333333,7.98,19,37.8,8.39,8.2,24.5,36.9,0,22.9,20
158.599305555556,7.98,19.1,37.8,8.41,8.19,24.6,36.8,0,22.9,20
158.599305555556,8,16.9,38.2,7.91,8.22,21.4,37.1,0,22.9,20
158.602777777778,8,16.9,38.1,7.92,8.22,22.9,37,0,22.9,20
158.602777777778,7.98,19.1,37.8,8.41,8.2,24.6,36.9,0,22.9,20
158.60625,7.98,19.1,37.8,8.4,8.19,24.6,36.9,0,22.9,20
158.60625,8.01,16.9,38.2,7.9,8.21,23.2,37,0,22.9,20
158.609722222222,8.01,16.8,38.2,7.89,8.21,23.3,37,0,23.1,20
158.609722222222,7.98,19.1,37.8,8.42,8.2,24.6,36.8,0,23.1,20
158.613194444444,7.98,19.2,37.8,8.43,8.21,23.3,37,0,23.1,20
158.613194444444,8.01,16.8,38.2,7.88,8.21,23.3,36.9,0,23.1,20
158.616666666667,8.01,16.8,38.2,7.88,8.21,23.3,36.9,0,23.1,19.8
158.616666666667,7.97,19.2,37.8,8.44,8.22,22.7,37,0,23.1,19.8
158.620138888889,7.97,19.3,37.8,8.47,8.22,22.5,37.1,0,23.1,19.8
158.620138888889,8,17.8,38.1,7.99,8.21,23.4,37,0,23.1,19.8
158.623611111111,7.97,19.3,37.8,8.43,8.22,22.5,37,0,23.3,20
158.623611111111,7.99,18.6,37.9,8.19,8.21,23.4,37,0,23.3,20
158.627083333333,7.97,19.4,37.7,8.46,8.22,22.4,37,0,23.3,20
158.627083333333,7.99,18.7,37.9,8.23,8.21,23.4,37,0,23.3,20
158.630555555556,7.99,18.7,37.9,8.26,8.21,23.4,37,0,23.3,20
158.630555555556,7.97,19.4,37.8,8.46,8.22,22.3,37.1,0,23.3,20
158.634027777778,7.97,19.5,37.7,8.48,8.22,22.2,37.1,0,23.3,20
158.634027777778,7.99,18.7,37.9,8.27,8.21,23.4,37,0,23.3,20
158.6375,7.97,19.6,37.7,8.48,8.22,22.2,37.1,0,23.3,20
158.6375,7.99,18.8,37.9,8.27,8.21,23.4,37,0,23.3,20
158.640972222222,7.97,19.6,37.7,8.48,8.22,22.1,37.1,0,23.3,20.2
158.640972222222,7.99,18.8,37.9,8.31,8.21,23.4,37,0,23.3,20.2
158.644444444444,7.99,18.8,37.8,8.32,8.21,23.4,36.9,0,23.3,20.2
158.644444444444,7.97,19.7,37.7,8.48,8.22,22,37,0,23.3,20.2
158.647916666667,7.99,18.9,37.9,8.34,8.21,23.5,36.9,0,23.3,20.2
158.647916666667,7.96,19.7,37.7,8.49,8.22,22,37.1,0,23.3,20.2
158.651388888889,7.96,19.8,37.7,8.49,8.22,22,37,0,23.3,20.2
158.651388888889,7.99,18.9,37.8,8.35,8.21,23.5,36.9,0,23.3,20.2
158.654861111111,7.96,19.8,37.7,8.5,8.22,21.9,37.1,0,23.5,20.2
158.654861111111,7.99,18.9,37.8,8.35,8.21,23.5,37,0,23.5,20.2
158.658333333333,7.99,19,37.9,8.36,8.21,23.5,37,0,23.5,20.4
158.658333333333,7.96,19.8,37.7,8.49,8.22,21.8,37.1,0,23.5,20.4
158.661805555556,7.99,19,37.8,8.34,8.21,23.5,37,0,23.5,20.4
158.661805555556,7.97,18.3,37.9,8.21,8.23,21.7,37.1,0,23.5,20.4
158.665277777778,7.98,18,38,8.14,8.22,21.7,37.2,0,23.5,20.4
158.665277777778,7.99,19,37.8,8.35,8.21,23.5,37,0,23.5,20.4
158.66875,7.98,17.9,37.9,8.12,8.22,21.7,37.1,0,23.5,20.4
158.66875,7.99,19.1,37.8,8.36,8.21,23.5,37,0,23.5,20.4
158.672222222222,7.98,17.9,38,8.11,8.23,21.6,37.2,0,23.5,20.4
158.672222222222,7.99,19.1,37.8,8.36,8.21,23.5,37,0,23.5,20.4
158.675694444444,7.99,19.1,37.8,8.34,8.21,23.5,37,0,23.5,20.6
158.675694444444,7.98,17.9,38,8.1,8.23,21.6,37.1,0,23.5,20.6
158.679166666667,7.98,17.9,38,8.1,8.22,21.6,37.2,0,23.5,20.6
158.679166666667,7.99,19.2,37.8,8.38,8.21,23.6,36.9,0,23.5,20.6
158.682638888889,7.98,17.9,38,8.08,8.23,21.5,37.1,0,23.5,20.6
158.682638888889,7.99,19.2,37.8,8.37,8.21,23.6,36.9,0,23.5,20.6
158.686111111111,7.97,17.9,38,8.1,8.22,21.4,37.1,0,23.5,20.6
158.686111111111,7.99,19.2,37.8,8.39,8.21,23.6,37,0,23.5,20.6
158.689583333333,7.99,19.2,37.8,8.38,8.21,23.6,37,0,23.5,20.6
158.689583333333,7.97,17.9,38,8.06,8.22,21.4,37.1,0,23.5,20.6
158.693055555556,7.99,19.3,37.8,8.37,8.21,23.6,37,0,23.5,20.6
158.693055555556,7.97,17.9,38,8.08,8.22,21.4,37.1,0,23.5,20.6
158.696527777778,7.97,17.9,38,8.04,8.22,22.7,37,0,23.5,20.8
158.696527777778,7.99,19.3,37.8,8.38,8.21,23.6,36.9,0,23.5,20.8
158.7,7.97,17.8,38,8.05,8.2,23.2,37,0,23.5,20.8
158.7,7.99,19.3,37.8,8.38,8.21,23.6,37,0,23.5,20.8
158.703472222222,7.99,19.4,37.8,8.39,8.21,23.6,37,0,23.7,20.8
158.703472222222,7.98,17.8,38,8.03,8.2,23.3,37,0,23.7,20.8
158.706944444444,7.99,19.4,37.8,8.39,8.21,23.6,37,0,23.7,20.8
